Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
SNAP47,14807,0.030882259,10.02853846,0.314497831,0.753340225,0.997655044,-5.996537548
ITGAX,20638,-0.026437244,6.944628126,-0.314470204,0.753361186,0.997655044,-5.996545779
LINC02027,3119,0.044802516,8.339684938,0.314443475,0.753381465,0.997655044,-5.996553741
ARSB,13914,0.022579837,8.205014357,0.314424972,0.753395504,0.997655044,-5.996559253
CATSPERB,24607,0.004547263,6.368128337,0.314410651,0.75340637,0.997655044,-5.996563518
IL5,5776,-0.023328483,9.642528533,-0.314308652,0.75348376,0.997655044,-5.996593894
GPR143,19998,0.022295234,7.861338856,0.314262393,0.75351886,0.997655044,-5.996607667
ZBTB8OS,17805,-0.020745512,7.247203688,-0.314252281,0.753526533,0.997655044,-5.996610677
CABP7,21305,-0.003659112,6.620118905,-0.314146183,0.753607037,0.997655044,-5.996642257
NBPF10,26841,0.022493848,7.056718658,0.314082594,0.753655288,0.997655044,-5.996661179
TTTY19,27783,0.035319081,7.246275976,0.314081911,0.753655807,0.997655044,-5.996661383
DHRS3,23842,0.023452785,10.59055479,0.314061762,0.753671097,0.997655044,-5.996667378
MGAM2,14152,0.014020135,6.987652472,0.31404697,0.753682321,0.997655044,-5.996671779
ANO6,21094,0.003866184,6.408815665,0.313965128,0.753744424,0.997655044,-5.996696124
FABP7,21960,0.004979884,6.451484031,0.313937952,0.753765047,0.997655044,-5.996704207
CGREF1,1176,0.025199714,9.271399028,0.313937232,0.753765593,0.997655044,-5.996704421
KIF1B,18039,-0.016349779,10.37449133,-0.313924834,0.753775001,0.997655044,-5.996708108
CKAP2,25270,0.00728387,6.515092673,0.313910346,0.753785995,0.997655044,-5.996712416
AASDHPPT,21488,-0.022565456,9.3623514,-0.313907146,0.753788424,0.997655044,-5.996713368
VPS13A,18328,0.012244524,7.219209683,0.313894441,0.753798065,0.997655044,-5.996717146
CYP27A1,885,-0.020881704,9.108881186,-0.313860699,0.75382367,0.997655044,-5.996727179
STX1B,5668,-0.022672115,8.409542116,-0.313822916,0.753852342,0.997655044,-5.996738412
FNDC11,12200,-0.020059735,7.060392575,-0.313821802,0.753853187,0.997655044,-5.996738743
BNC2,18891,-0.031765937,7.773168079,-0.313814852,0.753858462,0.997655044,-5.99674081
TMEM231,16565,-0.013600565,9.076258681,-0.313812617,0.753860158,0.997655044,-5.996741474
VIM,16061,-0.020985902,7.254498894,-0.313811904,0.753860699,0.997655044,-5.996741686
TACR1,15717,0.010291513,6.929167719,0.313782898,0.753882711,0.997655044,-5.996750309
SPCS3,20267,0.005973093,6.664316447,0.313755986,0.753903134,0.997655044,-5.996758308
ZNF318,11084,0.003822679,6.692161371,0.313753014,0.753905389,0.997655044,-5.996759191
CD33,15202,0.005914466,6.662445554,0.313725669,0.753926141,0.997655044,-5.996767319
SRPK1,19870,0.011070208,6.958783454,0.313674684,0.753964834,0.997655044,-5.996782471
ZNF829,12858,0.01184529,7.188413208,0.313638042,0.753992642,0.997655044,-5.996793358
RAMP1,3849,0.006248841,6.971364117,0.31362413,0.7540032,0.997655044,-5.996797492
SQLE,19122,-0.034744308,7.400876808,-0.313618617,0.754007383,0.997655044,-5.99679913
TNKS,3902,-0.034094563,11.92034879,-0.313608048,0.754015404,0.997655044,-5.99680227
URB2,10439,-0.017704989,7.640565372,-0.313603228,0.754019063,0.997655044,-5.996803702
HNRNPA1P48,7549,0.005011721,6.826318365,0.313551309,0.754058465,0.997655044,-5.996819125
NLGN4X,7840,0.006886284,6.746705011,0.313452974,0.754133096,0.997655044,-5.99684833
SLC30A5,6985,-0.011881371,7.210144782,-0.313437987,0.75414447,0.997655044,-5.99685278
ANKRD20A2,23356,0.014232835,7.03157178,0.313408997,0.754166473,0.997655044,-5.996861387
CCDC63,23556,-0.00444115,6.452082528,-0.313195462,0.754328545,0.997655044,-5.996924765
CLRN1,12907,0.028090066,7.363118861,0.313137317,0.754372678,0.997655044,-5.996942015
ATP6V1A,11273,-0.021582094,9.255510518,-0.313134829,0.754374566,0.997655044,-5.996942753
RAB22A,5037,0.019162356,7.989461267,0.313116413,0.754388545,0.997655044,-5.996948216
DKFZP586I1420,20474,-0.027301376,8.970160056,-0.31304907,0.754439661,0.997655044,-5.996968189
EVI2B,3113,-0.007178681,6.817021822,-0.312971251,0.754498731,0.997655044,-5.996991264
BIN3-IT1,8129,-0.022962884,12.79317266,-0.312950856,0.754514212,0.997655044,-5.996997311
SLC22A5,19780,0.025287351,7.450786405,0.312775641,0.754647217,0.997655044,-5.997049242
CDC20B,24308,-0.016339753,8.202682528,-0.312760753,0.754658519,0.997655044,-5.997053654
PRPF19,19270,0.018485212,6.913412402,0.31275494,0.754662932,0.997655044,-5.997055376
GOLPH3L,18928,0.019820631,7.367913168,0.312689722,0.754712441,0.997655044,-5.997074697
RAB40C,19169,0.004275675,6.549855932,0.312677747,0.754721531,0.997655044,-5.997078244
POTEG,25491,-0.016740639,10.37125096,-0.312671661,0.754726152,0.997655044,-5.997080047
CCDC190,74,-0.017933017,10.26727564,-0.312480903,0.754870969,0.997655044,-5.997136533
NMU,16381,0.019616275,7.813470443,0.312391309,0.754938989,0.997655044,-5.997163051
LINC01080,6957,0.004289672,6.546580512,0.312375654,0.754950874,0.997655044,-5.997167684
KIAA2012,4464,-0.006674723,6.938161504,-0.312367685,0.754956924,0.997655044,-5.997170042
NDUFAF5,10444,0.003707087,6.401811039,0.312286722,0.755018393,0.997655044,-5.997193997
MMRN2,27929,0.00466697,6.617739352,0.312247571,0.755048118,0.997655044,-5.997205579
LINC01153,22430,-0.01704555,8.646132078,-0.312171726,0.755105704,0.997655044,-5.997228012
LOC105371280,7579,-0.018446201,8.947622633,-0.312159796,0.755114762,0.997655044,-5.99723154
MFSD4A,8248,-0.017109765,10.07828874,-0.312111048,0.755151775,0.997655044,-5.997245954
CDKN2D,27624,0.049163374,8.030720674,0.312097789,0.755161842,0.997655044,-5.997249874
HSP90AA1,20629,0.008786903,6.66049891,0.312093314,0.75516524,0.997655044,-5.997251197
DDA1,12703,0.024381694,10.02451864,0.312038555,0.755206817,0.997655044,-5.997267386
FANCD2OS,9538,0.008692932,6.661081482,0.311951895,0.755272619,0.997655044,-5.997293
COLEC11,21924,-0.003781631,6.595586309,-0.311857626,0.7553442,0.997655044,-5.997320854
SERPINA2,12740,0.008626043,6.660577979,0.311850556,0.755349568,0.997655044,-5.997322943
MYO1H,2252,-0.003634894,6.548397475,-0.311804568,0.755384489,0.997655044,-5.997336528
CASP1,22270,-0.033987759,11.30784565,-0.31178112,0.755402294,0.997655044,-5.997343454
RDH10,26655,-0.016502193,8.524079592,-0.31177103,0.755409956,0.997655044,-5.997346434
ARL6IP6,4443,0.023261266,11.40627458,0.311755313,0.755421891,0.997655044,-5.997351076
ADRB1,18528,0.016639532,11.59089664,0.311708526,0.755457419,0.997655044,-5.997364893
DBP,18545,-0.013224138,6.376936235,-0.311705207,0.75545994,0.997655044,-5.997365873
LILRB5,9849,-0.024179442,7.474964372,-0.311675265,0.755482677,0.997655044,-5.997374714
TAX1BP1,2320,0.009094488,7.126997365,0.31167207,0.755485103,0.997655044,-5.997375657
CEP83,28173,-0.019994119,8.819208641,-0.311664493,0.755490857,0.997655044,-5.997377895
CCL15,2461,0.025732493,7.233871401,0.311621848,0.755523242,0.997655044,-5.997390485
FSIP2,14296,0.021682294,10.17887785,0.311549188,0.75557842,0.997655044,-5.997411932
SPINT4,1133,0.003889188,6.475787326,0.3114891,0.755624051,0.997655044,-5.997429665
LAPTM4A,17041,0.008244979,6.99144947,0.311461049,0.755645354,0.997655044,-5.997437942
ARL16,19282,0.003424391,6.557136429,0.311454244,0.755650521,0.997655044,-5.99743995
CLEC4D,18847,-0.02812015,7.047992297,-0.311426451,0.755671629,0.997655044,-5.99744815
LOC101928370,7758,0.010396428,6.555727255,0.311335247,0.755740894,0.997655044,-5.997475053
API5,14443,-0.014416445,12.96509258,-0.3113139,0.755757106,0.997655044,-5.997481349
TUBB2B,27887,-0.01306233,8.613543151,-0.311309593,0.755760377,0.997655044,-5.997482619
P2RY1,8857,-0.013431262,7.068277983,-0.311286266,0.755778093,0.997655044,-5.997489499
ZPR1,24512,0.014488392,9.5067103,0.311257887,0.755799647,0.997655044,-5.997497867
RIOK3,27899,0.013122876,7.100118807,0.311212378,0.755834209,0.997655044,-5.997511285
RPS6KA2,13960,-0.01334709,6.394623767,-0.311206256,0.755838859,0.997655044,-5.99751309
PLPP3,26109,-0.025803333,10.76468674,-0.311201163,0.755842727,0.997655044,-5.997514591
CRPPA,11446,0.020935201,6.916822508,0.311134137,0.755893634,0.997655044,-5.99753435
ATG7,7869,0.004321419,6.708058866,0.311133667,0.75589399,0.997655044,-5.997534488
XPNPEP1,5290,0.02109248,6.89475203,0.311103943,0.755916566,0.997655044,-5.997543249
FAM90A23P,5066,-0.005247174,6.882590717,-0.31104292,0.755962915,0.997655044,-5.997561232
RFX7,24403,0.00370084,6.603195058,0.310988184,0.756004489,0.997655044,-5.997577359
SMAD9,25975,0.00355284,6.466142584,0.310905452,0.756067328,0.997655044,-5.997601729
RPL13AP7,14381,-0.028384837,7.977241871,-0.310871418,0.756093179,0.997655044,-5.997611753
SAFB2,13198,-0.013088758,7.487187936,-0.310832709,0.756122582,0.997655044,-5.997623152
NSRP1,23546,0.005464262,6.35378545,0.310826654,0.756127181,0.997655044,-5.997624935
CDH17,11713,0.055436561,8.032730574,0.310801318,0.756146426,0.997655044,-5.997632395
DRD4,12855,-0.018828094,9.84602939,-0.310766069,0.7561732,0.997655044,-5.997642773
LYST,5375,-0.015323121,7.567265875,-0.310761409,0.75617674,0.997655044,-5.997644145
C1orf162,17251,0.018869875,7.1299634,0.310728585,0.756201673,0.997655044,-5.997653808
SMIM4,27304,0.006994002,7.050586483,0.310724129,0.756205058,0.997655044,-5.997655119
MSX2P1,19491,-0.024053082,8.343496715,-0.310665207,0.756249816,0.997655044,-5.997672462
PRR5,23922,-0.016516504,9.781024445,-0.310630234,0.756276382,0.997655044,-5.997682754
LEMD1-DT,25403,0.005765065,6.823474651,0.310599425,0.756299786,0.997655044,-5.99769182
LOC148709,23125,0.02339612,9.090337302,0.310495253,0.75637892,0.997655044,-5.997722467
OXTR,4096,-0.013496183,6.435578843,-0.310484358,0.756387196,0.997655044,-5.997725671
TEDC1,23221,-0.010152902,6.910354159,-0.310459063,0.756406412,0.997655044,-5.997733111
INAVA,139,0.004173012,6.669558564,0.310361184,0.756480769,0.997655044,-5.997761894
ABCF2,18307,-0.012224612,6.984649023,-0.31036098,0.756480923,0.997655044,-5.997761954
FXYD4,24844,-0.003543391,6.426545521,-0.310352484,0.756487378,0.997655044,-5.997764452
GRID1,5761,-0.031707025,7.068674391,-0.310341601,0.756495645,0.997655044,-5.997767651
AMIGO2,3635,-0.013501656,7.101964785,-0.31028198,0.756540939,0.997655044,-5.997785178
ERI2,16032,0.00931821,7.124596529,0.310194012,0.756607771,0.997655044,-5.997811032
FBXO17,16973,0.040595475,8.451859509,0.310141948,0.756647326,0.997655044,-5.99782633
POLR2G,17401,0.015093797,10.25206229,0.310138388,0.756650031,0.997655044,-5.997827376
BPIFB3,23013,-0.023729799,8.227464138,-0.310081004,0.756693628,0.997655044,-5.997844234
SOCS4,652,-0.004283181,6.802905781,-0.309901156,0.756830273,0.997655044,-5.99789705
DAZAP1,14477,0.014046294,9.760785204,0.309854525,0.756865703,0.997655044,-5.997910738
GPR146,8877,0.013983736,9.739422609,0.30984556,0.756872515,0.997655044,-5.99791337
LINC02241,6704,-0.011230434,9.046057083,-0.309816852,0.756894328,0.997655044,-5.997921796
ZNF100,7225,0.039298625,8.370687449,0.309742672,0.756950692,0.997655044,-5.997943566
RBMXL2,13915,-0.059525591,7.572966491,-0.309715058,0.756971674,0.997655044,-5.997951668
MED27,11563,-0.011845794,6.83820708,-0.309707393,0.756977499,0.997655044,-5.997953917
HNMT,24878,-0.020394802,10.16311222,-0.309683864,0.756995377,0.997655044,-5.99796082
APOBEC4,641,-0.019985618,6.871620878,-0.309682302,0.756996564,0.997655044,-5.997961278
JPH4,10906,0.004496789,6.605596323,0.309671304,0.75700492,0.997655044,-5.997964505
HES2,13865,-0.008623928,6.469014166,-0.309670045,0.757005877,0.997655044,-5.997964874
CACNB2,2486,-0.030513722,9.386108994,-0.309637765,0.757030406,0.997655044,-5.997974344
VNN2,3968,-0.030428538,9.41801851,-0.309617366,0.757045906,0.997655044,-5.997980327
CNTF,25651,0.017016656,9.181256575,0.309583164,0.757071895,0.997655044,-5.997990358
ATRN,8912,0.019020678,8.280855792,0.309417067,0.757198111,0.997655044,-5.998039058
FDX1,1003,-0.007511598,6.451666646,-0.309399699,0.757211309,0.997655044,-5.998044149
GUCA2A,10704,0.013230939,6.847137655,0.309364377,0.757238151,0.997655044,-5.998054502
TTTY20,17552,0.015207472,6.979369761,0.309355457,0.75724493,0.997655044,-5.998057116
ACTRT2,1034,0.003888344,6.235120571,0.30930003,0.757287051,0.997655044,-5.998073358
OAZ1,22643,0.006035956,6.644435108,0.309280032,0.757302248,0.997655044,-5.998079218
VAMP4,12386,-0.004518154,6.506222112,-0.309251845,0.757323669,0.997655044,-5.998087476
ALDH6A1,12781,0.005764805,6.643384744,0.309235336,0.757336215,0.997655044,-5.998092312
LBHD1,9550,0.015893936,6.771839415,0.309227998,0.757341792,0.997655044,-5.998094462
TCP10L2,8715,-0.006625661,6.725231495,-0.309128058,0.757417743,0.997655044,-5.998123734
CCT2,13626,0.004485644,6.381493676,0.309087343,0.757448686,0.997655044,-5.998135657
OR4D11,16007,0.029985963,7.522310435,0.309054887,0.757473352,0.997655044,-5.99814516
ZNF200,6649,0.033129109,7.6837863,0.308980955,0.757529541,0.997655044,-5.998166803
RPL37P23,27733,-0.030142826,9.950107219,-0.308908357,0.757584718,0.997655044,-5.998188051
ATP13A2,7132,-0.005269426,6.618289948,-0.308846388,0.757631817,0.997655044,-5.998206183
MMP28,9682,-0.007024286,6.68892411,-0.308592589,0.757824724,0.997655044,-5.99828041
TRIM43CP,16753,-0.00581439,6.374822325,-0.308580462,0.757833942,0.997655044,-5.998283956
ZNF678,2795,0.00607556,6.870692213,0.308569908,0.757841964,0.997655044,-5.998287041
KLHL8,19906,0.018549801,8.207124972,0.308524475,0.757876498,0.997655044,-5.998300321
ING1,12069,0.004720148,6.612860958,0.308353769,0.758006259,0.997655044,-5.9983502
SPSB1,21484,0.019523172,8.606444211,0.308233485,0.758097697,0.997655044,-5.998385331
TCF25,18013,-0.009068022,6.564010925,-0.308197793,0.75812483,0.997655044,-5.998395752
ABCC6,23070,0.011379123,7.640129185,0.3081759,0.758141473,0.997655044,-5.998402144
ANKRD30BL,15562,-0.003313899,6.602809082,-0.307863394,0.758379054,0.997655044,-5.998493333
LINC01358,16780,0.008470769,7.17792149,0.307746788,0.758467708,0.997655044,-5.998527335
RFK,9481,0.033608152,9.25924912,0.307744911,0.758469135,0.997655044,-5.998527883
HPS4,6084,0.008268986,7.183789631,0.307727644,0.758482264,0.997655044,-5.998532916
P2RY8,27480,-0.032166053,10.04568249,-0.307684161,0.758515325,0.997655044,-5.998545592
ANKEF1,3460,-0.003901801,6.432298326,-0.307635756,0.758552128,0.997655044,-5.9985597
RASEF,12292,0.019376913,9.442744914,0.307605008,0.758575507,0.997655044,-5.998568661
SNAP29,16680,0.01030468,6.71159366,0.307591509,0.758585771,0.997655044,-5.998572594
VSTM5,9815,-0.026675495,11.75593856,-0.30754056,0.75862451,0.997655044,-5.998587439
ACE2,24000,-0.016841003,7.395266854,-0.307531629,0.7586313,0.997655044,-5.998590041
TSPAN19,2426,0.014340818,6.756593765,0.307497829,0.758657001,0.997655044,-5.998599888
PTEN,2331,-0.032634435,7.824695325,-0.30746456,0.758682298,0.997655044,-5.998609579
C2CD4B,20861,-0.025252453,7.354393642,-0.307433914,0.7587056,0.997655044,-5.998618505
PMFBP1,20126,-0.018145826,10.84128921,-0.30739648,0.758734064,0.997655044,-5.998629407
DDX11,9137,0.048401281,9.087804699,0.307395451,0.758734846,0.997655044,-5.998629706
ZNF781,4664,-0.024899169,11.24055099,-0.307388309,0.758740277,0.997655044,-5.998631786
CREB3,8547,0.004027656,6.555634959,0.307363557,0.758759099,0.997655044,-5.998638994
EXOC5P1,872,-0.026664828,11.96787207,-0.307330542,0.758784203,0.997655044,-5.998648606
NKX6-3,2610,-0.005541898,6.622932594,-0.307321346,0.758791196,0.997655044,-5.998651284
NUP62CL,3707,-0.024401316,11.14925061,-0.30731546,0.758795672,0.997655044,-5.998652998
RNA5SP483,22650,0.046037525,9.302117171,0.307307722,0.758801555,0.997655044,-5.99865525
LRWD1,3891,0.02772584,7.174361007,0.30727367,0.758827449,0.997655044,-5.998665163
MSANTD2,27685,-0.019783032,7.200341189,-0.307264215,0.758834639,0.997655044,-5.998667915
EVA1B,20672,0.003834594,6.211116593,0.307093154,0.758964721,0.997655044,-5.998717695
AKAP4,20827,-0.01956708,9.648184747,-0.307080423,0.758974402,0.997655044,-5.998721398
TXNDC16,3052,0.046415442,10.41350968,0.306952218,0.7590719,0.997655044,-5.998758687
FBXO3,23893,0.004149076,6.68455376,0.30694369,0.759078385,0.997655044,-5.998761167
KCNK3,17144,0.046904264,8.760502292,0.306894019,0.75911616,0.997655044,-5.998775609
MBD3L3,21712,-0.003747843,6.425741465,-0.306870047,0.75913439,0.997655044,-5.998782578
LOC105370241,15690,-0.050733818,7.675082135,-0.306859713,0.75914225,0.997655044,-5.998785582
ELFN1,10305,-0.022799168,8.224915216,-0.306838078,0.759158704,0.997655044,-5.998791872
ERRFI1,26691,0.029316138,7.86455814,0.306802568,0.75918571,0.997655044,-5.998802193
CCL19,5347,0.032283045,9.071342416,0.306796124,0.759190611,0.997655044,-5.998804066
TMEM189,6871,-0.008077546,6.454705822,-0.306663021,0.759291841,0.997655044,-5.998842743
LOC653160,21573,0.003601425,6.601357326,0.306652816,0.759299603,0.997655044,-5.998845707
CCDC137,9219,-0.024566446,8.444447006,-0.306613142,0.759329778,0.997655044,-5.998857232
MST1R,27454,-0.018050575,9.089800114,-0.306599184,0.759340394,0.997655044,-5.998861286
CHRDL2,3209,-0.022851844,8.605356331,-0.306509094,0.759408915,0.997655044,-5.99888745
CHL1,8633,0.009390093,6.300087119,0.306494421,0.759420075,0.997655044,-5.99889171
SLC7A13,25729,0.004543927,6.320815957,0.306457427,0.759448213,0.997655044,-5.998902451
CYGB,22877,-0.003297051,6.381151177,-0.306366815,0.759517134,0.997655044,-5.998928754
KCTD21,24102,0.005180689,6.439226901,0.30636607,0.759517701,0.997655044,-5.99892897
FOXD4L1,8939,0.012565355,10.33935978,0.306360706,0.759521781,0.997655044,-5.998930527
CCL28,11582,-0.003601976,6.821140907,-0.306349747,0.759530117,0.997655044,-5.998933707
ALAS1,14324,-0.003453447,6.336833535,-0.30634595,0.759533005,0.997655044,-5.998934809
OLFML2B,2051,0.004057961,6.651269638,0.306308569,0.759561439,0.997655044,-5.998945657
NLRP6,8542,-0.048394927,9.263404477,-0.306276067,0.759586161,0.997655044,-5.998955088
MFAP3L,6834,0.013168591,7.396008043,0.30621343,0.759633807,0.997655044,-5.998973261
ANKHD1,25800,0.021464672,8.795673899,0.306188942,0.759652433,0.997655044,-5.998980364
NUDT6,24692,0.00485116,6.757505969,0.306186062,0.759654624,0.997655044,-5.998981199
COL6A6,8557,-0.004900731,6.462351589,-0.306115019,0.759708665,0.997655044,-5.999001804
STXBP5-AS1,23525,0.030112842,6.951295489,0.306068054,0.759744391,0.997655044,-5.999015422
SYN3,22175,-0.005788579,6.579123183,-0.306066129,0.759745856,0.997655044,-5.999015981
LINC02492,21718,-0.034268132,9.822923729,-0.306058831,0.759751407,0.997655044,-5.999018097
ERC2,27101,-0.018852409,10.88378475,-0.306055587,0.759753875,0.997655044,-5.999019037
CASQ1,7534,0.016145858,8.542704928,0.306035204,0.759769381,0.997655044,-5.999024947
STAMBPL1,16673,-0.023385639,9.012624331,-0.305974587,0.759815493,0.997655044,-5.999042519
TTTY14,18395,0.009290314,6.756327023,0.305890324,0.759879594,0.997655044,-5.999066941
ARHGEF11,19846,0.018893784,6.74251425,0.305883085,0.759885102,0.997655044,-5.999069039
NAA16,19349,-0.015012373,6.444989897,-0.305830445,0.759925147,0.997655044,-5.999084291
SRRM2-AS1,17482,-0.015983726,8.744235025,-0.305807249,0.759942794,0.997655044,-5.999091012
PNN,15354,0.004612091,6.598188534,0.305766118,0.759974084,0.997655044,-5.999102926
IAH1,6739,0.003810516,6.560242565,0.30570807,0.760018246,0.997655044,-5.999119739
OR4N3P,18134,0.00539218,6.548849299,0.305681278,0.760038629,0.997655044,-5.999127498
HACD3,24865,0.013259971,9.827451019,0.30564074,0.76006947,0.997655044,-5.999139237
PON2,18834,-0.028805894,8.975063562,-0.305638228,0.760071381,0.997655044,-5.999139964
DEFA1,11763,-0.029091848,9.055693393,-0.305630447,0.760077301,0.997655044,-5.999142217
CLUHP10,9125,-0.003733181,6.818772975,-0.305616343,0.760088031,0.997655044,-5.999146301
TDRD1,7156,-0.022173041,9.311996874,-0.305609654,0.760093121,0.997655044,-5.999148237
JADE1,27286,0.016309675,12.15925321,0.305503932,0.760173556,0.997655044,-5.999178841
TMEM87A,21581,0.015117198,9.240720183,0.305502244,0.76017484,0.997655044,-5.999179329
ZNF876P,10586,0.043128969,8.569015883,0.305491932,0.760182686,0.997655044,-5.999182313
SLC4A11,25662,0.012487804,6.57914813,0.305419513,0.760237786,0.997655044,-5.99920327
DKKL1,27874,0.018206893,9.261740144,0.305379022,0.760268593,0.997655044,-5.999214984
MDM1,20375,0.018702562,6.727469752,0.30536621,0.760278341,0.997655044,-5.999218691
LRRC26,26752,-0.004834601,6.75595674,-0.30536239,0.760281248,0.997655044,-5.999219796
TRMT2A,5108,0.011942136,6.508652141,0.305293914,0.760333349,0.997655044,-5.999239603
TRNP1,15592,-0.024575462,8.733261855,-0.305275095,0.760347669,0.997655044,-5.999245045
ZNF253,20388,-0.003796662,6.813402398,-0.305266338,0.760354332,0.997655044,-5.999247578
HSD17B12,5881,-0.041699419,11.51814329,-0.305192513,0.760410505,0.997655044,-5.999268925
CTDSP1,20066,0.014766894,8.243408267,0.305163048,0.760432925,0.997655044,-5.999277444
DTX4,19665,0.004234541,6.422370069,0.305143439,0.760447845,0.997655044,-5.999283112
WDR91,19701,0.003770212,6.263150088,0.30514175,0.760449131,0.997655044,-5.999283601
RPP38-DT,8438,-0.015873368,6.523633447,-0.305079241,0.760496695,0.997655044,-5.999301669
TGM6,9971,-0.029042538,8.397488436,-0.305057882,0.760512948,0.997655044,-5.999307841
NR2C2,16149,0.018583389,6.759561092,0.3050522,0.760517272,0.997655044,-5.999309483
TYSND1,8733,0.011445372,7.264113548,0.305002091,0.760555402,0.997655044,-5.999323963
AMPD3,6149,0.00456968,6.50921147,0.304987091,0.760566816,0.997655044,-5.999328297
LGR5,6852,0.014147857,8.01560029,0.304940107,0.760602569,0.997655044,-5.999341871
OR8U8,12523,-0.019411253,7.725713659,-0.304936579,0.760605254,0.997655044,-5.999342891
ARMCX3,14908,-0.011234987,10.13680471,-0.304932137,0.760608634,0.997655044,-5.999344174
TCTEX1D2,12732,-0.003113809,6.284072152,-0.304927412,0.760612229,0.997655044,-5.999345539
MDK,16358,0.003471219,6.441105337,0.304895151,0.760636779,0.997655044,-5.999354858
EXOSC1,24804,0.007526798,6.462953323,0.304871394,0.760654858,0.997655044,-5.999361719
NKX1-1,27721,0.029276992,7.343128805,0.304802247,0.760707478,0.997655044,-5.999381688
SMIM10,17920,-0.008189813,7.014068443,-0.304715938,0.760773159,0.997655044,-5.999406607
IGBP1P1,27631,0.042155951,8.004461142,0.304682481,0.760798621,0.997655044,-5.999416264
GNA12,19738,-0.01650655,6.514901836,-0.304679168,0.760801142,0.997655044,-5.99941722
WDR1,25184,0.021088371,8.473244986,0.304531846,0.76091326,0.997655044,-5.999459733
TEX36,9652,-0.031310122,8.648415249,-0.304382718,0.761026757,0.997655044,-5.999502745
PTGER1,25925,-0.003585225,6.423895342,-0.30430764,0.761083899,0.997655044,-5.999524392
ZMIZ2,7302,-0.005468454,6.701553384,-0.304264026,0.761117095,0.997655044,-5.999536965
MMP19,10486,-0.031887207,8.705395174,-0.30423145,0.761141889,0.997655044,-5.999546354
TRPM5,6740,0.02103085,8.6226483,0.304116502,0.761229381,0.997655044,-5.999579477
C6orf132,2509,-0.004441865,6.697654356,-0.304106482,0.761237007,0.997655044,-5.999582364
PKD1P3,12939,-0.003728153,6.534809059,-0.304085102,0.761253281,0.997655044,-5.999588523
GSTM3,2589,-0.005086326,6.399454463,-0.304082738,0.76125508,0.997655044,-5.999589204
KIF26B,5086,-0.005014361,6.390479485,-0.30405372,0.761277168,0.997655044,-5.999597563
CXorf40B,5303,-0.004186081,6.545969549,-0.303942472,0.761361847,0.997655044,-5.999629602
ADAMTS2,21076,-0.006813921,6.844254096,-0.3038971,0.761396385,0.997655044,-5.999642665
ZNF793,893,0.018667293,8.744196246,0.303828646,0.761448493,0.997655044,-5.999662371
APOD,14514,-0.004227462,6.401837678,-0.303817369,0.761457077,0.997655044,-5.999665616
SCRN2,15713,-0.00372722,6.646824773,-0.303740962,0.761515241,0.997655044,-5.999687605
HK2,15861,-0.007067399,6.620708978,-0.303638438,0.761593287,0.997655044,-5.999717101
IZUMO1R,18157,-0.031255996,8.299370845,-0.303636128,0.761595046,0.997655044,-5.999717766
ARL3,3345,0.016672289,10.51970337,0.303611823,0.761613549,0.997655044,-5.999724757
PRRG1,2019,0.00401653,6.289385592,0.303603969,0.761619528,0.997655044,-5.999727016
CSGALNACT2,18793,0.004357875,6.394754301,0.303556479,0.761655681,0.997655044,-5.999740674
RAB8A,10989,0.025713052,10.52648171,0.303456065,0.761732126,0.997655044,-5.999769546
RPL32P18,17668,-0.028376249,10.25110315,-0.303364896,0.761801534,0.997655044,-5.999795751
PYROXD1,23462,0.00352314,6.506786244,0.303289388,0.761859021,0.997655044,-5.999817449
ZNF223,27790,0.016516621,9.237039965,0.303280021,0.761866153,0.997655044,-5.99982014
LRRTM2,9486,0.004705488,6.517985535,0.303239486,0.761897014,0.997655044,-5.999831785
WDR44,6001,0.007544638,6.74050689,0.303169611,0.761950214,0.997655044,-5.999851856
FAM172A,386,-0.006347564,6.602390747,-0.303164549,0.761954069,0.997655044,-5.99985331
PTGIS,10201,0.038409784,6.692839673,0.303136399,0.761975501,0.997655044,-5.999861395
NR2F1,7763,-0.004160335,6.544275645,-0.303045036,0.762045065,0.997655044,-5.999887628
LOC112267940,936,-0.040867429,12.46667811,-0.302947654,0.762119213,0.997655044,-5.999915581
RD3L,27373,0.022995629,9.917681391,0.302943986,0.762122005,0.997655044,-5.999916634
ING2,4390,-0.004107694,6.536022548,-0.302917322,0.762142308,0.997655044,-5.999924286
USP13,27349,0.032058585,9.741862825,0.302901153,0.762154619,0.997655044,-5.999928926
B3GAT2,668,0.035987196,10.30174362,0.302882716,0.762168659,0.997655044,-5.999934216
PDPK1,7829,-0.040197277,12.65681403,-0.302815572,0.762219785,0.997655044,-5.99995348
KRT222,2057,-0.010105108,6.939418706,-0.302802626,0.762229643,0.997655044,-5.999957194
ATP6V0B,7857,-0.010194201,6.963537973,-0.302790487,0.762238886,0.997655044,-5.999960676
SHLD1,25003,0.040216469,7.077854199,0.302596131,0.762386885,0.997655044,-6.000016409
RNU6-1265P,17071,-0.008895221,12.35572966,-0.302568921,0.762407606,0.997655044,-6.000024209
LOC105377632,8440,-0.004040181,6.647415961,-0.302496517,0.762462743,0.997655044,-6.00004496
FAM49B,2033,0.0256049,7.684629206,0.30245853,0.762491671,0.997655044,-6.000055845
