probe.id,logFC (Control/Disease),AveExpr,t,P.Value,adj.P.Val,B,gene_symbol
2353_at,-2.956604309,9.174095015,-8.535536558,1.09492E-13,5.77424E-13,20.61022585,FOS
2354_at,-2.949641418,8.174437585,-8.36035766,2.68193E-13,1.28748E-12,19.72687699,FOSB
3726_at,-2.111660031,9.236174799,-10.52318737,3.73726E-18,7.06985E-17,30.76762048,JUNB
347_at,-2.027111088,9.897479455,-6.784687272,6.9047E-10,1.80288E-09,12.00231981,APOD
2052_at,-1.986327838,10.09959892,-12.34629497,3.12758E-22,2.87289E-20,40.04823434,EPHX1
7538_at,-1.97355708,10.65651279,-9.002007384,9.94488E-15,6.69661E-14,22.97696307,ZFP36
126393_at,-1.883536041,7.507020698,-9.075795853,6.7949E-15,4.75689E-14,23.35292644,HSPB6
2878_at,-1.855307484,10.18478434,-3.322566419,0.001225178,0.001638583,-1.882365243,GPX3
9592_at,-1.788744548,11.40408358,-11.68732175,9.11344E-21,4.38215E-19,36.71499941,IER2
23770_at,-1.755540476,7.326147759,-12.87576695,2.13412E-23,3.46946E-21,42.7015196,FKBP8
1521_at,-1.684614745,8.625238707,-6.15075543,1.39225E-08,3.0459E-08,9.061861065,CTSW
5589_at,-1.660774851,10.18797313,-14.25794552,2.18932E-26,1.24572E-23,49.49878019,PRKCSH
1675_at,-1.652816062,8.798915834,-3.928640743,0.000152525,0.000220941,0.07608875,CFD
8815_at,-1.632186381,11.16882584,-13.58172391,6.19404E-25,1.95198E-22,46.19836155,BANF1
6813_at,-1.596139228,8.306085568,-12.2509631,5.08413E-22,4.29272E-20,39.56800631,STXBP2
5047_at,-1.534638205,10.00902309,-2.266893665,0.025428774,0.030535995,-4.631767825,PAEP
972_at,-1.529567506,9.630464277,-10.65072227,1.92866E-18,4.01898E-17,31.42149762,CD74
6649_at,-1.529385839,7.4516784,-8.987500575,1.07177E-14,7.16054E-14,22.90309263,SOD3
66002_at,-1.523953866,7.063701027,-13.83877383,1.72841E-25,6.32229E-23,47.4588703,CYP4F12
1469_at,-1.511487572,6.877529466,-4.236060987,4.86728E-05,7.36075E-05,1.162818501,CST1
5544_at,-1.48322853,8.19797126,-12.48416688,1.55096E-22,1.71729E-20,40.74145493,PRB3
58485_at,-1.472436781,9.90827065,-10.45607644,5.2941E-18,9.55456E-17,30.42342242,TRAPPC1
6522_at,-1.468799256,8.166471733,-12.36621351,2.82592E-22,2.67992E-20,40.14848098,SLC4A2
7791_at,-1.448163761,10.12903638,-11.05678282,2.35433E-19,6.84058E-18,33.5004915,ZYX
55643_at,-1.441203199,8.416511815,-12.09823687,1.1089E-21,8.00191E-20,38.79718891,BTBD2
388942_at,-1.437516344,6.062598816,-9.443755443,1.01267E-15,8.86851E-15,25.23247695,LINC01913
5761_at,-1.429325163,6.649034988,-13.15574332,5.21255E-24,1.0468E-21,44.09424324,PTMAP4
2006_at,-1.426792138,7.723082839,-7.929659195,2.39032E-12,9.47517E-12,17.57144522,ELN
727897_at,-1.424419272,7.326002707,-4.430478619,2.29953E-05,3.57903E-05,1.879952674,MUC5B
51157_at,-1.419757252,9.51270495,-9.762481839,1.93921E-16,2.13678E-15,26.86514532,ZNF580
10262_at,-1.402060654,8.773109262,-13.28070453,2.78528E-24,6.41053E-22,44.71339457,SF3B4
3164_at,-1.400355405,8.128100313,-6.010737262,2.65893E-08,5.63476E-08,8.43006676,NR4A1
3561_at,-1.394095703,7.620243295,-9.382781722,1.3888E-15,1.1707E-14,24.92055326,IL2RG
160_at,-1.392971661,7.842784509,-12.80804087,3.00451E-23,4.52531E-21,42.3635125,AP2A1
26145_at,-1.391322917,7.787745742,-12.67956793,5.75523E-23,7.85934E-21,41.72118545,IRF2BP1
1059_at,-1.385409459,8.095130127,-9.631891544,3.81839E-16,3.84164E-15,26.19582314,CENPB
92747_at,-1.383174917,6.125710109,-3.4721142,0.000748833,0.001021245,-1.423035475,BPIFB1
1958_at,-1.380072685,9.509063394,-5.863643493,5.2094E-08,1.0688E-07,7.774030302,EGR1
57104_at,-1.37224927,8.462269401,-14.26288523,2.1369E-26,1.24572E-23,49.52270094,PNPLA2
28815_at,-1.368276912,7.634015026,-9.702249087,2.65073E-16,2.79596E-15,26.55637665,IGLV2-14
5866_at,-1.36190039,8.004607102,-12.58835223,9.13834E-23,1.10763E-20,41.26424468,RAB3IL1
10755_at,-1.358411043,9.442289562,-16.39564917,7.98463E-31,2.72595E-27,59.57395004,GIPC1
8870_at,-1.35171509,10.15728117,-4.435427869,2.25545E-05,3.51175E-05,1.898498774,IER3
7123_at,-1.346145287,9.441136751,-4.351451233,3.12673E-05,4.81201E-05,1.585750281,CLEC3B
5339_at,-1.34492964,7.160841706,-11.01510979,2.92072E-19,8.15097E-18,33.28738456,PLEC
951_at,-1.344060791,6.032335127,-8.490412728,1.37952E-13,7.08332E-13,20.38236303,CD37
92154_at,-1.342996004,6.325635089,-11.54542118,1.89096E-20,8.24136E-19,35.99342952,MTSS2
10578_at,-1.337065421,11.27922781,-4.393596492,2.65523E-05,4.10892E-05,1.742193869,GNLY
105373159_at,-1.332639525,7.523105156,-13.09541694,7.05802E-24,1.33867E-21,43.79478999,LOC105373159
1072_at,-1.33037404,12.25993757,-14.11157573,4.49469E-26,2.48836E-23,48.78871358,CFL1
25946_at,-1.32653354,6.491871185,-13.45467597,1.16694E-24,3.18716E-22,45.57275865,ZNF385A
10603_at,-1.323493554,8.558560676,-14.04514754,6.23467E-26,3.1149E-23,48.46565701,SH2B2
7832_at,-1.322369988,8.685974955,-8.054538919,1.27078E-12,5.29508E-12,18.19374998,BTG2
4499_at,-1.32004818,7.686717743,-2.415165541,0.017441582,0.021238459,-4.300759993,MT1M
90993_at,-1.316496373,8.243636989,-8.743555899,3.76474E-14,2.21219E-13,21.66330551,CREB3L1
10637_at,-1.314283784,8.275425106,-2.803035377,0.006022185,0.007643499,-3.347397866,LEFTY1
126306_at,-1.309950172,5.790011545,-14.06691414,5.60046E-26,2.868E-23,48.57156804,JSRP1
1843_at,-1.301497773,8.516809822,-6.237168705,9.30941E-09,2.07795E-08,9.455185351,DUSP1
124402_at,-1.296344687,7.90886833,-13.40279933,1.51208E-24,3.92069E-22,45.31682812,UBALD1
81876_at,-1.295492839,9.127319739,-9.25754406,2.65571E-15,2.08508E-14,24.28041118,RAB1B
5315_at,-1.29475757,10.67811929,-9.534813016,6.31697E-16,5.93019E-15,25.69857949,PKM
388_at,-1.293670639,9.295232207,-9.51758605,6.90706E-16,6.3991E-15,25.61037482,RHOB
10174_at,-1.283894769,7.591516024,-12.03694989,1.51709E-21,1.01559E-19,38.48737978,SORBS3
8175_at,-1.281797847,8.567927598,-7.850440192,3.56465E-12,1.36815E-11,17.17792325,SF3A2
6709_at,-1.275331203,9.027574644,-14.75074637,1.97818E-27,1.92957E-24,51.87116309,SPTAN1
1489_at,-1.26700203,7.392430283,-11.39845711,4.03201E-20,1.53802E-18,35.24489894,CTF1
126119_at,-1.263769895,7.782574897,-7.692432348,7.88772E-12,2.8346E-11,16.3961073,JOSD2
255031_at,-1.24961037,8.966497271,-15.53048263,4.65135E-29,7.93985E-26,55.56941382,LINC00957
89887_at,-1.245249616,6.495201543,-9.007826282,9.65073E-15,6.52212E-14,23.00659776,ZNF628
125950_at,-1.243805974,8.47111599,-10.98468806,3.41865E-19,9.29982E-18,33.13177255,RAVER1
51655_at,-1.240465275,10.86715068,-6.232477032,9.51565E-09,2.12122E-08,9.433765407,RASD1
84152_at,-1.235695486,6.803263872,-6.789022922,6.76171E-10,1.76735E-09,12.02283911,PPP1R1B
8711_at,-1.231135227,7.790555565,-13.36009564,1.87193E-24,4.67618E-22,45.10594451,TNK1
79654_at,-1.229515954,8.754587622,-11.79161706,5.33377E-21,2.80866E-19,37.24455697,HECTD3
114224_at,-1.228265621,7.606092418,-6.603436169,1.64879E-09,4.06375E-09,11.14918625,LOC114224
10298_at,-1.227324111,7.832942443,-14.0997896,4.76321E-26,2.56762E-23,48.731431,PAK4
79144_at,-1.227318808,9.829757182,-9.515546719,6.98046E-16,6.45252E-15,25.59993384,PPDPF
84787_at,-1.223813561,7.061344628,-14.00014096,7.78426E-26,3.7082E-23,48.24649741,KMT5C
11025_at,-1.218144527,7.723740607,-12.86072074,2.30253E-23,3.65621E-21,42.62646356,LILRB3
342_at,-1.218082385,6.815575725,-8.908841479,1.60784E-14,1.02923E-13,22.50281651,APOC1P1
10766_at,-1.218032445,8.085570032,-7.678177529,8.47198E-12,3.02387E-11,16.32578711,TOB2
11147_at,-1.208348648,7.550987585,-8.476662755,1.48009E-13,7.55589E-13,20.31297286,HHLA3
22904_at,-1.206923801,7.348100654,-8.907648352,1.61775E-14,1.03507E-13,22.49674854,SBNO2
79191_at,-1.201346666,9.153356171,-2.696174572,0.008161295,0.010229836,-3.622429791,IRX3
3809_at,-1.198805318,6.564040302,-8.059782296,1.23745E-12,5.16778E-12,18.21992936,KIR2DS4
79586_at,-1.196401955,8.101020832,-12.28499115,4.27429E-22,3.74164E-20,39.73950298,CHPF
256364_at,-1.196133016,8.065258098,-12.3438446,3.16686E-22,2.89598E-20,40.03589982,EML3
1311_at,-1.19429514,6.589242261,-2.449793273,0.015933599,0.019477463,-4.220748036,COMP
91544_at,-1.191127146,8.074500881,-11.69978241,8.54813E-21,4.16977E-19,36.77830427,UBXN11
107987276_at,-1.18739414,6.791757794,-12.03694356,1.51714E-21,1.01559E-19,38.48734775,LOC107987276
11135_at,-1.180053952,7.440500569,-9.965320957,6.76604E-17,8.68393E-16,27.90546449,CDC42EP1
58506_at,-1.176559188,6.289590379,-13.178175,4.65739E-24,9.7349E-22,44.20550052,SCAF1
51043_at,-1.175721098,7.130198508,-13.87450746,1.4482E-25,5.4935E-23,47.63353245,ZBTB7B
2014_at,-1.175107934,10.56980022,-8.627059313,6.84849E-14,3.79866E-13,21.07303599,EMP3
2532_at,-1.175003221,8.071538919,-4.031237338,0.000104818,0.000154112,0.432134585,ACKR1
284297_at,-1.174272103,6.728297856,-10.04615738,4.44681E-17,6.03235E-16,28.32020543,SSC5D
728012_at,-1.173262455,6.48802668,-11.59498631,1.4652E-20,6.62541E-19,36.24560579,MCHR2-AS1
9123_at,-1.172751149,8.605150147,-4.506592341,1.70505E-05,2.68561E-05,2.166728115,SLC16A3
64598_at,-1.171730823,8.360532536,-11.39454957,4.11407E-20,1.5591E-18,35.22498083,MOSPD3
10155_at,-1.171695933,10.45952938,-10.79636557,9.06527E-19,2.13932E-17,32.16775911,TRIM28
56963_at,-1.171001827,8.818488391,-8.117494942,9.23411E-13,3.95632E-12,18.50833825,RGMA
101928476_at,-1.169154019,6.068769469,-10.5215382,3.76937E-18,7.11917E-17,30.75916312,LINC01676
7480_at,-1.165068791,6.869842628,-12.14727079,8.63129E-22,6.50012E-20,39.04485841,WNT10B
2980_at,-1.165035255,6.06486483,-12.61129442,8.13453E-23,1.02226E-20,41.37924087,GUCA2A
90187_at,-1.16337722,8.691160298,-6.338454992,5.79101E-09,1.32762E-08,9.919389445,EMILIN3
161882_at,-1.162975555,8.290725841,-8.559282019,9.69487E-14,5.16042E-13,20.7302197,ZFPM1
3787_at,-1.162736355,6.374918025,-12.52299359,1.27332E-22,1.46532E-20,40.9363907,KCNS1
2039_at,-1.162098916,8.496722745,-10.99829754,3.18617E-19,8.74874E-18,33.20139147,DMTN
84446_at,-1.159636049,6.533562337,-13.08648696,7.38212E-24,1.37468E-21,43.75043248,BRSK1
7040_at,-1.159102052,7.566357803,-10.12251918,2.9912E-17,4.31491E-16,28.71202755,TGFB1
374907_at,-1.158535726,6.10746132,-10.83309285,7.4945E-19,1.81893E-17,32.35585378,B3GNT8
5348_at,-1.15763617,8.355598011,-5.169447417,1.115E-06,1.96656E-06,4.79656805,FXYD1
360_at,-1.156112021,8.553110846,-4.307205309,3.7082E-05,5.66476E-05,1.422637586,AQP3
1292_at,-1.155862365,10.54709261,-11.47365979,2.73645E-20,1.09991E-18,35.62807567,COL6A2
57479_at,-1.153511144,7.942895006,-10.46052853,5.17318E-18,9.37765E-17,30.44625836,PRR12
90332_at,-1.152534134,7.918819461,-12.08949546,1.15958E-21,8.24751E-20,38.75301742,EXOC3L2
1291_at,-1.152500621,7.838979395,-11.92129117,2.74285E-21,1.64764E-19,37.90198426,COL6A1
5045_at,-1.150381046,8.418783214,-13.32478816,2.23361E-24,5.44682E-22,44.9314452,FURIN
29924_at,-1.15001919,7.400317183,-12.99144052,1.191E-23,2.05012E-21,43.2778362,EPN1
28231_at,-1.148830997,7.692733675,-3.625699266,0.000444869,0.000618985,-0.934669052,SLCO4A1
5369_at,-1.147411828,6.018697652,-9.523444067,6.70047E-16,6.23874E-15,25.64036756,PMCHL1
163732_at,-1.143915142,9.036363494,-6.843875476,5.18688E-10,1.38236E-09,12.2828756,CITED4
80352_at,-1.142350175,7.005923866,-9.672542302,3.09243E-16,3.2025E-15,26.40412508,RNF39
29888_at,-1.141865061,7.858747076,-9.684072761,2.91287E-16,3.03495E-15,26.4632176,STRN4
602_at,-1.140523617,7.261603703,-8.623866858,6.9616E-14,3.85513E-13,21.05687839,BCL3
6928_at,-1.140090957,8.99392899,-6.599009769,1.68403E-09,4.14562E-09,11.12846869,HNF1B
255189_at,-1.139421934,7.071261292,-6.883859661,4.27332E-10,1.15268E-09,12.47292897,PLA2G4F
9021_at,-1.13919905,7.257879672,-6.702307767,1.02665E-09,2.61013E-09,11.61342181,SOCS3
100129528_at,-1.139172279,8.683658213,-11.45236807,3.05375E-20,1.20581E-18,35.51961975,MUC8
6844_at,-1.138296992,7.681403775,-12.05164966,1.40719E-21,9.60827E-20,38.56171293,VAMP2
1364_at,-1.137282205,8.54049669,-4.290484213,3.95399E-05,6.02944E-05,1.361298721,CLDN4
92304_at,-1.137017881,7.057982029,-5.064375142,1.74202E-06,3.00847E-06,4.364732984,SCGB3A1
23616_at,-1.135563614,7.263897782,-12.52728248,1.24589E-22,1.44186E-20,40.95791591,SH3BP1
8061_at,-1.134914435,5.103426634,-4.995428842,2.32824E-06,3.96571E-06,4.084298659,FOSL1
3339_at,-1.131975546,8.911942538,-13.66928946,4.00684E-25,1.32381E-22,46.62855754,HSPG2
5916_at,-1.129946672,7.524717182,-13.14340019,5.54588E-24,1.10293E-21,44.03300231,RARG
8078_at,-1.129599112,7.682438725,-13.964215,9.2642E-26,3.9535E-23,48.07458995,USP5
728882_at,-1.116946811,5.84997841,-8.280278598,4.03485E-13,1.86232E-12,19.32425852,FAM182B
146433_at,-1.11515337,7.358933935,-11.82535758,4.48575E-21,2.47006E-19,37.41572402,IL34
3727_at,-1.114938243,7.728877642,-10.0304639,4.82434E-17,6.48437E-16,28.23968403,JUND
56475_at,-1.113080207,8.26156089,-3.925175142,0.000154453,0.00022356,0.064180645,RPRM
8000_at,-1.112851951,5.242167015,-9.170661332,4.16213E-15,3.10026E-14,23.83679559,PSCA
200575_at,-1.110423692,6.521598324,-12.0907137,1.15238E-21,8.23168E-20,38.7591737,CRYGEP
3898_at,-1.108661123,7.783557841,-10.24825739,1.55705E-17,2.42914E-16,29.35722624,LAD1
126364_at,-1.108007609,5.94976579,-10.63172216,2.12837E-18,4.34238E-17,31.32410449,LRRC25
90011_at,-1.107231501,5.652127393,-9.828358819,1.37763E-16,1.59597E-15,27.20293833,KIR3DX1
124925_at,-1.105744431,6.073948421,-13.91527179,1.17742E-25,4.82366E-23,47.83782485,SEZ6
7780_at,-1.102063894,7.801083292,-3.431604003,0.000856907,0.00116252,-1.549058987,SLC30A2
27113_at,-1.100395512,7.503333067,-10.14375308,2.67893E-17,3.9057E-16,28.82098488,BBC3
3728_at,-1.098401648,9.787839616,-7.101027224,1.48218E-10,4.29131E-10,13.51225411,JUP
